Indicateurs: Clé,Date,MIlieu,Sexe,Secteur d''activité: Nom,Régions: Nom,Faits: Valeur
28001579,2014-01-01 00:00:00,Rural,Masculin,Transport,Délégation de Djebeniana,322
28001579,2014-01-01 00:00:00,Rural,Masculin,"Education, Santé et services administratifs",Délégation de Djebeniana,1084
28001579,2014-01-01 00:00:00,Rural,Masculin,Autres services,Délégation de Djebeniana,758
28001579,2014-01-01 00:00:00,Rural,Masculin,Non Declaré,Délégation de Djebeniana,3
28001579,2014-01-01 00:00:00,Rural,Féminin,Population occupée agée de 15 ans et plus,Délégation de Djebeniana,2250
28001579,2014-01-01 00:00:00,Rural,Féminin,Agriculture et peche,Délégation de Djebeniana,946
28001579,2014-01-01 00:00:00,Rural,Féminin,Mines  et énergie,Délégation de Djebeniana,4
28001579,2014-01-01 00:00:00,Rural,Féminin,Industrie manufacturière,Délégation de Djebeniana,439
28001579,2014-01-01 00:00:00,Rural,Féminin,Batiment et travaux publiques,Délégation de Djebeniana,38
28001579,2014-01-01 00:00:00,Rural,Féminin,Commerce,Délégation de Djebeniana,153
28001579,2014-01-01 00:00:00,Rural,Féminin,Transport,Délégation de Djebeniana,3
28001579,2014-01-01 00:00:00,Rural,Féminin,"Education, Santé et services administratifs",Délégation de Djebeniana,501
28001579,2014-01-01 00:00:00,Rural,Féminin,Autres services,Délégation de Djebeniana,164
28001579,2014-01-01 00:00:00,Rural,Féminin,Non Declaré,Délégation de Djebeniana,2
28001579,2014-01-01 00:00:00,Rural,Masculin,Population occupée agée de 15 ans et plus,Délégation de El Amra,6512
28001579,2014-01-01 00:00:00,Rural,Masculin,Agriculture et peche,Délégation de El Amra,1233
28001579,2014-01-01 00:00:00,Rural,Masculin,Mines  et énergie,Délégation de El Amra,59
28001579,2014-01-01 00:00:00,Rural,Masculin,Industrie manufacturière,Délégation de El Amra,976
28001579,2014-01-01 00:00:00,Rural,Masculin,Batiment et travaux publiques,Délégation de El Amra,1695
28001579,2014-01-01 00:00:00,Rural,Masculin,Commerce,Délégation de El Amra,867
28001579,2014-01-01 00:00:00,Rural,Masculin,Transport,Délégation de El Amra,399
28001579,2014-01-01 00:00:00,Rural,Masculin,"Education, Santé et services administratifs",Délégation de El Amra,790
28001579,2014-01-01 00:00:00,Rural,Masculin,Autres services,Délégation de El Amra,490
28001579,2014-01-01 00:00:00,Rural,Masculin,Non Declaré,Délégation de El Amra,3
28001579,2014-01-01 00:00:00,Rural,Féminin,Population occupée agée de 15 ans et plus,Délégation de El Amra,1711
28001579,2014-01-01 00:00:00,Rural,Féminin,Agriculture et peche,Délégation de El Amra,211
28001579,2014-01-01 00:00:00,Rural,Féminin,Mines  et énergie,Délégation de El Amra,6
28001579,2014-01-01 00:00:00,Rural,Féminin,Industrie manufacturière,Délégation de El Amra,654
28001579,2014-01-01 00:00:00,Rural,Féminin,Batiment et travaux publiques,Délégation de El Amra,20
28001579,2014-01-01 00:00:00,Rural,Féminin,Commerce,Délégation de El Amra,174
28001579,2014-01-01 00:00:00,Rural,Féminin,Transport,Délégation de El Amra,12
28001579,2014-01-01 00:00:00,Rural,Féminin,"Education, Santé et services administratifs",Délégation de El Amra,380
28001579,2014-01-01 00:00:00,Rural,Féminin,Autres services,Délégation de El Amra,252
28001579,2014-01-01 00:00:00,Rural,Féminin,Non Declaré,Délégation de El Amra,2
28001579,2014-01-01 00:00:00,Communal,Masculin,Population occupée agée de 15 ans et plus,Délégation de Skhira,2307
28001579,2014-01-01 00:00:00,Communal,Masculin,Agriculture et peche,Délégation de Skhira,157
28001579,2014-01-01 00:00:00,Communal,Masculin,Mines  et énergie,Délégation de Skhira,75
28001579,2014-01-01 00:00:00,Communal,Masculin,Industrie manufacturière,Délégation de Skhira,569
28001579,2014-01-01 00:00:00,Communal,Masculin,Batiment et travaux publiques,Délégation de Skhira,408
28001579,2014-01-01 00:00:00,Communal,Masculin,Commerce,Délégation de Skhira,216
28001579,2014-01-01 00:00:00,Communal,Masculin,Transport,Délégation de Skhira,197
28001579,2014-01-01 00:00:00,Communal,Masculin,"Education, Santé et services administratifs",Délégation de Skhira,462
28001579,2014-01-01 00:00:00,Communal,Masculin,Autres services,Délégation de Skhira,222
28001579,2014-01-01 00:00:00,Communal,Masculin,Non Declaré,Délégation de Skhira,1
28001579,2014-01-01 00:00:00,Communal,Féminin,Population occupée agée de 15 ans et plus,Délégation de Skhira,449
28001579,2014-01-01 00:00:00,Communal,Féminin,Agriculture et peche,Délégation de Skhira,38
28001579,2014-01-01 00:00:00,Communal,Féminin,Mines  et énergie,Délégation de Skhira,5
28001579,2014-01-01 00:00:00,Communal,Féminin,Industrie manufacturière,Délégation de Skhira,53
28001579,2014-01-01 00:00:00,Communal,Féminin,Batiment et travaux publiques,Délégation de Skhira,1
28001579,2014-01-01 00:00:00,Communal,Féminin,Commerce,Délégation de Skhira,46
28001579,2014-01-01 00:00:00,Communal,Féminin,Transport,Délégation de Skhira,4
28001579,2014-01-01 00:00:00,Communal,Féminin,"Education, Santé et services administratifs",Délégation de Skhira,251
28001579,2014-01-01 00:00:00,Communal,Féminin,Autres services,Délégation de Skhira,49
28001579,2014-01-01 00:00:00,Communal,Féminin,Non Declaré,Délégation de Skhira,2
28001579,2014-01-01 00:00:00,Rural,Masculin,Population occupée agée de 15 ans et plus,Délégation de Skhira,4093
28001579,2014-01-01 00:00:00,Rural,Masculin,Agriculture et peche,Délégation de Skhira,1035
28001579,2014-01-01 00:00:00,Rural,Masculin,Mines  et énergie,Délégation de Skhira,42
28001579,2014-01-01 00:00:00,Rural,Masculin,Industrie manufacturière,Délégation de Skhira,622
28001579,2014-01-01 00:00:00,Rural,Masculin,Batiment et travaux publiques,Délégation de Skhira,1434
28001579,2014-01-01 00:00:00,Rural,Masculin,Commerce,Délégation de Skhira,209
28001579,2014-01-01 00:00:00,Rural,Masculin,Transport,Délégation de Skhira,146
28001579,2014-01-01 00:00:00,Rural,Masculin,"Education, Santé et services administratifs",Délégation de Skhira,352
28001579,2014-01-01 00:00:00,Rural,Masculin,Autres services,Délégation de Skhira,251
28001579,2014-01-01 00:00:00,Rural,Masculin,Non Declaré,Délégation de Skhira,2
28001579,2014-01-01 00:00:00,Rural,Féminin,Population occupée agée de 15 ans et plus,Délégation de Skhira,299
28001579,2014-01-01 00:00:00,Rural,Féminin,Agriculture et peche,Délégation de Skhira,94
28001579,2014-01-01 00:00:00,Rural,Féminin,Mines  et énergie,Délégation de Skhira,1
28001579,2014-01-01 00:00:00,Rural,Féminin,Industrie manufacturière,Délégation de Skhira,55
28001579,2014-01-01 00:00:00,Rural,Féminin,Batiment et travaux publiques,Délégation de Skhira,14
28001579,2014-01-01 00:00:00,Rural,Féminin,Commerce,Délégation de Skhira,23
28001579,2014-01-01 00:00:00,Rural,Féminin,Transport,Délégation de Skhira,2
28001579,2014-01-01 00:00:00,Rural,Féminin,"Education, Santé et services administratifs",Délégation de Skhira,79
28001579,2014-01-01 00:00:00,Rural,Féminin,Autres services,Délégation de Skhira,29
28001579,2014-01-01 00:00:00,Rural,Féminin,Non Declaré,Délégation de Skhira,2
28001579,2014-01-01 00:00:00,Communal,Masculin,Population occupée agée de 15 ans et plus,Délégation de Mahres,3290
28001579,2014-01-01 00:00:00,Communal,Masculin,Agriculture et peche,Délégation de Mahres,298
28001579,2014-01-01 00:00:00,Communal,Masculin,Mines  et énergie,Délégation de Mahres,127
28001579,2014-01-01 00:00:00,Communal,Masculin,Industrie manufacturière,Délégation de Mahres,477
28001579,2014-01-01 00:00:00,Communal,Masculin,Batiment et travaux publiques,Délégation de Mahres,792
28001579,2014-01-01 00:00:00,Communal,Masculin,Commerce,Délégation de Mahres,381
28001579,2014-01-01 00:00:00,Communal,Masculin,Transport,Délégation de Mahres,175
28001579,2014-01-01 00:00:00,Communal,Masculin,"Education, Santé et services administratifs",Délégation de Mahres,679
28001579,2014-01-01 00:00:00,Communal,Masculin,Autres services,Délégation de Mahres,360
28001579,2014-01-01 00:00:00,Communal,Masculin,Non Declaré,Délégation de Mahres,1
28001579,2014-01-01 00:00:00,Communal,Féminin,Population occupée agée de 15 ans et plus,Délégation de Mahres,1325
28001579,2014-01-01 00:00:00,Communal,Féminin,Agriculture et peche,Délégation de Mahres,44
28001579,2014-01-01 00:00:00,Communal,Féminin,Mines  et énergie,Délégation de Mahres,12
28001579,2014-01-01 00:00:00,Communal,Féminin,Industrie manufacturière,Délégation de Mahres,374
28001579,2014-01-01 00:00:00,Communal,Féminin,Batiment et travaux publiques,Délégation de Mahres,12
28001579,2014-01-01 00:00:00,Communal,Féminin,Commerce,Délégation de Mahres,111
28001579,2014-01-01 00:00:00,Communal,Féminin,Transport,Délégation de Mahres,9
28001579,2014-01-01 00:00:00,Communal,Féminin,"Education, Santé et services administratifs",Délégation de Mahres,579
28001579,2014-01-01 00:00:00,Communal,Féminin,Autres services,Délégation de Mahres,184
28001579,2014-01-01 00:00:00,Communal,Féminin,Non Declaré,Délégation de Mahres,0
28001579,2014-01-01 00:00:00,Rural,Masculin,Population occupée agée de 15 ans et plus,Délégation de Mahres,3202
28001579,2014-01-01 00:00:00,Rural,Masculin,Agriculture et peche,Délégation de Mahres,733
28001579,2014-01-01 00:00:00,Rural,Masculin,Mines  et énergie,Délégation de Mahres,258
28001579,2014-01-01 00:00:00,Rural,Masculin,Industrie manufacturière,Délégation de Mahres,305
28001579,2014-01-01 00:00:00,Rural,Masculin,Batiment et travaux publiques,Délégation de Mahres,844
28001579,2014-01-01 00:00:00,Rural,Masculin,Commerce,Délégation de Mahres,275
28001579,2014-01-01 00:00:00,Rural,Masculin,Transport,Délégation de Mahres,163
28001579,2014-01-01 00:00:00,Rural,Masculin,"Education, Santé et services administratifs",Délégation de Mahres,340
28001579,2014-01-01 00:00:00,Rural,Masculin,Autres services,Délégation de Mahres,281
28001579,2014-01-01 00:00:00,Rural,Masculin,Non Declaré,Délégation de Mahres,3
28001579,2014-01-01 00:00:00,Rural,Féminin,Population occupée agée de 15 ans et plus,Délégation de Mahres,952
28001579,2014-01-01 00:00:00,Rural,Féminin,Agriculture et peche,Délégation de Mahres,269
28001579,2014-01-01 00:00:00,Rural,Féminin,Mines  et énergie,Délégation de Mahres,24
28001579,2014-01-01 00:00:00,Rural,Féminin,Industrie manufacturière,Délégation de Mahres,370
28001579,2014-01-01 00:00:00,Rural,Féminin,Batiment et travaux publiques,Délégation de Mahres,13
28001579,2014-01-01 00:00:00,Rural,Féminin,Commerce,Délégation de Mahres,65
28001579,2014-01-01 00:00:00,Rural,Féminin,Transport,Délégation de Mahres,1
28001579,2014-01-01 00:00:00,Rural,Féminin,"Education, Santé et services administratifs",Délégation de Mahres,120
28001579,2014-01-01 00:00:00,Rural,Féminin,Autres services,Délégation de Mahres,91
28001579,2014-01-01 00:00:00,Rural,Féminin,Non Declaré,Délégation de Mahres,-1
28001579,2014-01-01 00:00:00,Communal,Masculin,Population occupée agée de 15 ans et plus,Délégation de Kerkenah,3598
28001579,2014-01-01 00:00:00,Communal,Masculin,Agriculture et peche,Délégation de Kerkenah,1809
28001579,2014-01-01 00:00:00,Communal,Masculin,Mines  et énergie,Délégation de Kerkenah,146
28001579,2014-01-01 00:00:00,Communal,Masculin,Industrie manufacturière,Délégation de Kerkenah,138
28001579,2014-01-01 00:00:00,Communal,Masculin,Batiment et travaux publiques,Délégation de Kerkenah,297
28001579,2014-01-01 00:00:00,Communal,Masculin,Commerce,Délégation de Kerkenah,219
28001579,2014-01-01 00:00:00,Communal,Masculin,Transport,Délégation de Kerkenah,205
28001579,2014-01-01 00:00:00,Communal,Masculin,"Education, Santé et services administratifs",Délégation de Kerkenah,553
28001579,2014-01-01 00:00:00,Communal,Masculin,Autres services,Délégation de Kerkenah,230
28001579,2014-01-01 00:00:00,Communal,Masculin,Non Declaré,Délégation de Kerkenah,1
28001579,2014-01-01 00:00:00,Communal,Féminin,Population occupée agée de 15 ans et plus,Délégation de Kerkenah,775
28001579,2014-01-01 00:00:00,Communal,Féminin,Agriculture et peche,Délégation de Kerkenah,18
28001579,2014-01-01 00:00:00,Communal,Féminin,Mines  et énergie,Délégation de Kerkenah,9
28001579,2014-01-01 00:00:00,Communal,Féminin,Industrie manufacturière,Délégation de Kerkenah,66
28001579,2014-01-01 00:00:00,Communal,Féminin,Batiment et travaux publiques,Délégation de Kerkenah,3
28001579,2014-01-01 00:00:00,Communal,Féminin,Commerce,Délégation de Kerkenah,115
28001579,2014-01-01 00:00:00,Communal,Féminin,Transport,Délégation de Kerkenah,18
28001579,2014-01-01 00:00:00,Communal,Féminin,"Education, Santé et services administratifs",Délégation de Kerkenah,440
28001579,2014-01-01 00:00:00,Communal,Féminin,Autres services,Délégation de Kerkenah,105
28001579,2014-01-01 00:00:00,Communal,Féminin,Non Declaré,Délégation de Kerkenah,1
28001579,2014-01-01 00:00:00,Communal,Masculin,Population occupée agée de 15 ans et plus,Délégation de Kairouan Nord,17126
28001579,2014-01-01 00:00:00,Communal,Masculin,Agriculture et peche,Délégation de Kairouan Nord,319
28001579,2014-01-01 00:00:00,Communal,Masculin,Mines  et énergie,Délégation de Kairouan Nord,301
28001579,2014-01-01 00:00:00,Communal,Masculin,Industrie manufacturière,Délégation de Kairouan Nord,2196
28001579,2014-01-01 00:00:00,Communal,Masculin,Batiment et travaux publiques,Délégation de Kairouan Nord,3068
28001579,2014-01-01 00:00:00,Communal,Masculin,Commerce,Délégation de Kairouan Nord,4065
28001579,2014-01-01 00:00:00,Communal,Masculin,Transport,Délégation de Kairouan Nord,1320
28001579,2014-01-01 00:00:00,Communal,Masculin,"Education, Santé et services administratifs",Délégation de Kairouan Nord,4406
28001579,2014-01-01 00:00:00,Communal,Masculin,Autres services,Délégation de Kairouan Nord,1445
28001579,2014-01-01 00:00:00,Communal,Masculin,Non Declaré,Délégation de Kairouan Nord,6
28001579,2014-01-01 00:00:00,Communal,Féminin,Population occupée agée de 15 ans et plus,Délégation de Kairouan Nord,6731
28001579,2014-01-01 00:00:00,Communal,Féminin,Agriculture et peche,Délégation de Kairouan Nord,116
28001579,2014-01-01 00:00:00,Communal,Féminin,Mines  et énergie,Délégation de Kairouan Nord,57
28001579,2014-01-01 00:00:00,Communal,Féminin,Industrie manufacturière,Délégation de Kairouan Nord,1703
28001579,2014-01-01 00:00:00,Communal,Féminin,Batiment et travaux publiques,Délégation de Kairouan Nord,33
28001579,2014-01-01 00:00:00,Communal,Féminin,Commerce,Délégation de Kairouan Nord,722
28001579,2014-01-01 00:00:00,Communal,Féminin,Transport,Délégation de Kairouan Nord,50
28001579,2014-01-01 00:00:00,Communal,Féminin,"Education, Santé et services administratifs",Délégation de Kairouan Nord,3390
28001579,2014-01-01 00:00:00,Communal,Féminin,Autres services,Délégation de Kairouan Nord,649
28001579,2014-01-01 00:00:00,Communal,Féminin,Non Declaré,Délégation de Kairouan Nord,11
28001579,2014-01-01 00:00:00,Rural,Masculin,Population occupée agée de 15 ans et plus,Délégation de Kairouan Nord,3273
28001579,2014-01-01 00:00:00,Rural,Masculin,Agriculture et peche,Délégation de Kairouan Nord,791
28001579,2014-01-01 00:00:00,Rural,Masculin,Mines  et énergie,Délégation de Kairouan Nord,38
28001579,2014-01-01 00:00:00,Rural,Masculin,Industrie manufacturière,Délégation de Kairouan Nord,371
28001579,2014-01-01 00:00:00,Rural,Masculin,Batiment et travaux publiques,Délégation de Kairouan Nord,1001
28001579,2014-01-01 00:00:00,Rural,Masculin,Commerce,Délégation de Kairouan Nord,350
28001579,2014-01-01 00:00:00,Rural,Masculin,Transport,Délégation de Kairouan Nord,253
28001579,2014-01-01 00:00:00,Rural,Masculin,"Education, Santé et services administratifs",Délégation de Kairouan Nord,339
28001579,2014-01-01 00:00:00,Rural,Masculin,Autres services,Délégation de Kairouan Nord,117
28001579,2014-01-01 00:00:00,Rural,Masculin,Non Declaré,Délégation de Kairouan Nord,13
28001579,2014-01-01 00:00:00,Rural,Féminin,Population occupée agée de 15 ans et plus,Délégation de Kairouan Nord,1133
28001579,2014-01-01 00:00:00,Rural,Féminin,Agriculture et peche,Délégation de Kairouan Nord,391
28001579,2014-01-01 00:00:00,Rural,Féminin,Mines  et énergie,Délégation de Kairouan Nord,2
28001579,2014-01-01 00:00:00,Rural,Féminin,Industrie manufacturière,Délégation de Kairouan Nord,541
28001579,2014-01-01 00:00:00,Rural,Féminin,Batiment et travaux publiques,Délégation de Kairouan Nord,7
28001579,2014-01-01 00:00:00,Rural,Féminin,Commerce,Délégation de Kairouan Nord,70
28001579,2014-01-01 00:00:00,Rural,Féminin,Transport,Délégation de Kairouan Nord,6
28001579,2014-01-01 00:00:00,Rural,Féminin,"Education, Santé et services administratifs",Délégation de Kairouan Nord,86
