Indicateurs: Clé,Date,Milieu,Sexe,trancheAge,Regions,FaitsValeur
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Gouvernorat de Kasserine,1210
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Gouvernorat de Kasserine,619
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Gouvernorat de Kasserine,308
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Gouvernorat de Kasserine,144
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Gouvernorat de Kasserine,95
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Gouvernorat de Kasserine,59
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Gouvernorat de Kasserine,32
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Gouvernorat de Sidi Bouzid,358
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Gouvernorat de Sidi Bouzid,894
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Gouvernorat de Sidi Bouzid,1373
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Gouvernorat de Sidi Bouzid,825
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Gouvernorat de Sidi Bouzid,410
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Gouvernorat de Sidi Bouzid,213
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Gouvernorat de Sidi Bouzid,132
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Gouvernorat de Sidi Bouzid,202
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Gouvernorat de Sidi Bouzid,98
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Gouvernorat de Sidi Bouzid,219
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Gouvernorat de Sidi Bouzid,827
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Gouvernorat de Sidi Bouzid,1611
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Gouvernorat de Sidi Bouzid,1155
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Gouvernorat de Sidi Bouzid,583
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Gouvernorat de Sidi Bouzid,308
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Gouvernorat de Sidi Bouzid,200
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Gouvernorat de Sidi Bouzid,215
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Gouvernorat de Sidi Bouzid,60
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Gouvernorat de Sidi Bouzid,900
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Gouvernorat de Sidi Bouzid,1622
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Gouvernorat de Sidi Bouzid,1805
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Gouvernorat de Sidi Bouzid,1275
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Gouvernorat de Sidi Bouzid,769
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Gouvernorat de Sidi Bouzid,483
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Gouvernorat de Sidi Bouzid,332
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Gouvernorat de Sidi Bouzid,553
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Gouvernorat de Sidi Bouzid,218
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Gouvernorat de Sidi Bouzid,476
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Gouvernorat de Sidi Bouzid,1229
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Gouvernorat de Sidi Bouzid,1788
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Gouvernorat de Sidi Bouzid,1014
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Gouvernorat de Sidi Bouzid,490
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Gouvernorat de Sidi Bouzid,229
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Gouvernorat de Sidi Bouzid,164
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Gouvernorat de Sidi Bouzid,132
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Gouvernorat de Sidi Bouzid,51
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Gouvernorat de Gabès,614
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Gouvernorat de Gabès,1994
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Gouvernorat de Gabès,2307
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Gouvernorat de Gabès,1322
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Gouvernorat de Gabès,555
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Gouvernorat de Gabès,278
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Gouvernorat de Gabès,217
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Gouvernorat de Gabès,291
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Gouvernorat de Gabès,116
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Gouvernorat de Gabès,239
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Gouvernorat de Gabès,1499
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Gouvernorat de Gabès,3375
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Gouvernorat de Gabès,2360
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Gouvernorat de Gabès,922
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Gouvernorat de Gabès,372
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Gouvernorat de Gabès,163
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Gouvernorat de Gabès,91
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Gouvernorat de Gabès,34
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Gouvernorat de Gabès,350
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Gouvernorat de Gabès,698
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Gouvernorat de Gabès,793
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Gouvernorat de Gabès,521
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Gouvernorat de Gabès,261
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Gouvernorat de Gabès,138
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Gouvernorat de Gabès,108
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Gouvernorat de Gabès,178
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Gouvernorat de Gabès,53
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Gouvernorat de Gabès,140
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Gouvernorat de Gabès,541
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Gouvernorat de Gabès,1078
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Gouvernorat de Gabès,575
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Gouvernorat de Gabès,195
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Gouvernorat de Gabès,69
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Gouvernorat de Gabès,22
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Gouvernorat de Gabès,27
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Gouvernorat de Gabès,10
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Gouvernorat de Medenine,1029
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Gouvernorat de Medenine,2037
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Gouvernorat de Medenine,2018
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Gouvernorat de Medenine,1139
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Gouvernorat de Medenine,539
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Gouvernorat de Medenine,290
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Gouvernorat de Medenine,221
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Gouvernorat de Medenine,344
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Gouvernorat de Medenine,170
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Gouvernorat de Medenine,438
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Gouvernorat de Medenine,1819
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Gouvernorat de Medenine,3381
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Gouvernorat de Medenine,2245
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Gouvernorat de Medenine,934
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Gouvernorat de Medenine,359
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Gouvernorat de Medenine,148
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Gouvernorat de Medenine,88
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Gouvernorat de Medenine,30
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Gouvernorat de Medenine,337
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Gouvernorat de Medenine,640
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Gouvernorat de Medenine,689
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Gouvernorat de Medenine,401
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Gouvernorat de Medenine,194
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Gouvernorat de Medenine,93
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Gouvernorat de Medenine,82
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Gouvernorat de Medenine,97
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Gouvernorat de Medenine,79
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Gouvernorat de Medenine,150
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Gouvernorat de Medenine,775
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Gouvernorat de Medenine,1346
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Gouvernorat de Medenine,728
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Gouvernorat de Medenine,272
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Gouvernorat de Medenine,90
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Gouvernorat de Medenine,19
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Gouvernorat de Medenine,16
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Gouvernorat de Medenine,7
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Gouvernorat de Tataouine,406
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Gouvernorat de Tataouine,1217
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Gouvernorat de Tataouine,1180
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Gouvernorat de Tataouine,680
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Gouvernorat de Tataouine,353
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Gouvernorat de Tataouine,145
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Gouvernorat de Tataouine,100
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Gouvernorat de Tataouine,174
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Gouvernorat de Tataouine,60
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Gouvernorat de Tataouine,148
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Gouvernorat de Tataouine,872
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Gouvernorat de Tataouine,1583
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Gouvernorat de Tataouine,897
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Gouvernorat de Tataouine,370
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Gouvernorat de Tataouine,116
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Gouvernorat de Tataouine,51
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Gouvernorat de Tataouine,29
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Gouvernorat de Tataouine,7
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Gouvernorat de Tataouine,356
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Gouvernorat de Tataouine,589
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Gouvernorat de Tataouine,535
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Gouvernorat de Tataouine,301
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Gouvernorat de Tataouine,177
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Gouvernorat de Tataouine,98
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Gouvernorat de Tataouine,63
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Gouvernorat de Tataouine,106
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Gouvernorat de Tataouine,31
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Gouvernorat de Tataouine,87
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Gouvernorat de Tataouine,413
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Gouvernorat de Tataouine,554
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Gouvernorat de Tataouine,274
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Gouvernorat de Tataouine,83
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Gouvernorat de Tataouine,17
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Gouvernorat de Tataouine,3
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Gouvernorat de Tataouine,8
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Gouvernorat de Tataouine,2
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Gouvernorat de Gafsa,763
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Gouvernorat de Gafsa,2897
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Gouvernorat de Gafsa,3784
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Gouvernorat de Gafsa,2368
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Gouvernorat de Gafsa,1051
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Gouvernorat de Gafsa,554
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Gouvernorat de Gafsa,387
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Gouvernorat de Gafsa,360
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Gouvernorat de Gafsa,83
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Gouvernorat de Gafsa,358
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Gouvernorat de Gafsa,2034
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Gouvernorat de Gafsa,4151
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Gouvernorat de Gafsa,2945
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Gouvernorat de Gafsa,1205
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Gouvernorat de Gafsa,538
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Gouvernorat de Gafsa,299
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Gouvernorat de Gafsa,191
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Gouvernorat de Gafsa,35
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Gouvernorat de Gafsa,342
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Gouvernorat de Gafsa,695
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Gouvernorat de Gafsa,729
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Gouvernorat de Gafsa,499
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Gouvernorat de Gafsa,281
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Gouvernorat de Gafsa,139
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Gouvernorat de Gafsa,102
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Gouvernorat de Gafsa,148
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Gouvernorat de Gafsa,77
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Gouvernorat de Gafsa,140
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Gouvernorat de Gafsa,515
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Gouvernorat de Gafsa,802
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Gouvernorat de Gafsa,491
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Gouvernorat de Gafsa,210
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Gouvernorat de Gafsa,88
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Gouvernorat de Gafsa,52
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Gouvernorat de Gafsa,44
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Gouvernorat de Gafsa,12
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Gouvernorat de Tozeur,166
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Gouvernorat de Tozeur,505
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Gouvernorat de Tozeur,592
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Gouvernorat de Tozeur,373
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Gouvernorat de Tozeur,147
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Gouvernorat de Tozeur,75
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Gouvernorat de Tozeur,64
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Gouvernorat de Tozeur,81
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Gouvernorat de Tozeur,18
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Gouvernorat de Tozeur,70
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Gouvernorat de Tozeur,409
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Gouvernorat de Tozeur,853
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Gouvernorat de Tozeur,499
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Gouvernorat de Tozeur,245
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Gouvernorat de Tozeur,96
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Gouvernorat de Tozeur,58
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Gouvernorat de Tozeur,33
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Gouvernorat de Tozeur,8
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Gouvernorat de Tozeur,93
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Gouvernorat de Tozeur,229
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Gouvernorat de Tozeur,255
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Gouvernorat de Tozeur,115
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Gouvernorat de Tozeur,62
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Gouvernorat de Tozeur,40
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Gouvernorat de Tozeur,26
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Gouvernorat de Tozeur,31
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Gouvernorat de Tozeur,9
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Gouvernorat de Tozeur,37
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Gouvernorat de Tozeur,115
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Gouvernorat de Tozeur,213
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Gouvernorat de Tozeur,126
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Gouvernorat de Tozeur,56
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Gouvernorat de Tozeur,20
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Gouvernorat de Tozeur,11
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Gouvernorat de Tozeur,11
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Gouvernorat de Tozeur,2
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Bab Souika,60
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Bab Souika,214
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Bab Souika,237
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Bab Souika,182
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Bab Souika,85
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Bab Souika,61
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Bab Souika,49
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Bab Souika,55
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Bab Souika,13
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Bab Souika,29
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Bab Souika,141
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Bab Souika,262
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Bab Souika,182
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Bab Souika,98
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Bab Souika,65
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Bab Souika,23
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Bab Souika,34
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Bab Souika,11
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de El Omrane,113
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de El Omrane,324
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de El Omrane,330
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de El Omrane,234
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de El Omrane,141
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de El Omrane,115
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de El Omrane,91
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de El Omrane,108
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de El Omrane,25
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de El Omrane,61
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de El Omrane,273
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de El Omrane,353
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de El Omrane,244
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de El Omrane,153
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de El Omrane,81
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de El Omrane,65
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de El Omrane,42
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de El Omrane,8
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de El Omrane Supérieur,110
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de El Omrane Supérieur,355
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de El Omrane Supérieur,494
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de El Omrane Supérieur,339
